rank_order,rank,name,scores_overall,scores_overall_rank,scores_teaching,scores_teaching_rank,scores_international_outlook,scores_international_outlook_rank,scores_industry_income,scores_industry_income_rank,scores_research,scores_research_rank,scores_citations,scores_citations_rank,location,aliases,subjects_offered,closed,unaccredited
226,226-250,Lomonosov Moscow State University,-,253,54.4,59,55.7,189,72.2,64,36.6,138,27.0,397,Russian Federation,Lomonosov Moscow State University,"Archaeology,Geology, Environmental, Earth & Marine Sciences,Art, Performing Arts & Design,Geography,Medicine & Dentistry,Physics & Astronomy,Biological Sciences,Sport Science,Computer Science,Accounting & Finance,Politics & International Studies (incl Development Studies),Other Health,Chemistry,Sociology,Business & Management,Electrical & Electronic Engineering,Psychology,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Agriculture & Forestry,Mathematics & Statistics,History, Philosophy & Theology,Law,Economics & Econometrics,Education,Communication & Media Studies,Chemical Engineering",False,False
226,226-250,University of Trieste,-,376,19.1,368,49.8,224,32.9,305,15.0,373,86.7,58,Italy,University of Trieste,"Economics & Econometrics,Other Health,Electrical & Electronic Engineering,Communication & Media Studies,Medicine & Dentistry,Law,Archaeology,Chemical Engineering,Mathematics & Statistics,Business & Management,General Engineering,Geography,Architecture,Civil Engineering,Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,Computer Science,Psychology,History, Philosophy & Theology,Education,Physics & Astronomy,Biological Sciences,Sociology,Chemistry",False,False
226,226-250,Tilburg University,-,297,32.0,216,57.6,179,55.5,111,45.7,98,39.0,381,Netherlands,Tilburg University,"Psychology,History, Philosophy & Theology,Languages, Literature & Linguistics,Computer Science,Accounting & Finance,Education,Other Health,Law,Business & Management,Communication & Media Studies,Economics & Econometrics,Sociology,Data Science",False,False
226,226-250,University of Münster,-,347,30.0,242,45.1,252,39.5,222,18.2,340,70.7,167,Germany,University of Münster,"Accounting & Finance,Languages, Literature & Linguistics,Other Health,Medicine & Dentistry,Archaeology,Biological Sciences,Chemistry,Geography,Physics & Astronomy,Sport Science,Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics,Economics & Econometrics,Law,Education,Sociology,Psychology,Art, Performing Arts & Design,Computer Science,Communication & Media Studies,Politics & International Studies (incl Development Studies),Business & Management,History, Philosophy & Theology",False,False
226,226-250,Queen’s University,-,279,36.2,170,59.8,156,63.5,86,29.5,209,51.6,315,Canada,Queen’s University Canadian University Research Student Experience,"Mechanical & Aerospace Engineering,Business & Management,Electrical & Electronic Engineering,Agriculture & Forestry,Psychology,Law,Art, Performing Arts & Design,Biological Sciences,Economics & Econometrics,Politics & International Studies (incl Development Studies),Medicine & Dentistry,Civil Engineering,Mathematics & Statistics,General Engineering,History, Philosophy & Theology,Chemical Engineering,Physics & Astronomy,Communication & Media Studies,Accounting & Finance,Education,Sport Science,Geography,Other Health,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Computer Science,Chemistry,Sociology",False,False
226,226-250,University of Turin,-,379,26.1,296,39.7,283,41.9,196,20.9,309,72.7,146,Italy,University of Turin,"Art, Performing Arts & Design,Mathematics & Statistics,Sport Science,Medicine & Dentistry,Psychology,Accounting & Finance,Chemistry,History, Philosophy & Theology,Sociology,Archaeology,Law,Business & Management,Computer Science,Geology, Environmental, Earth & Marine Sciences,Veterinary Science,Architecture,Languages, Literature & Linguistics,Physics & Astronomy,Agriculture & Forestry,Politics & International Studies (incl Development Studies),Geography,Other Health,Education,Economics & Econometrics,Biological Sciences,Communication & Media Studies",False,False
226,226-250,University of the Witwatersrand,-,374,22.4,337,68.2,107,99.0,18,29.3,212,55.8,288,South Africa,University of the Witwatersrand Wits,"Physics & Astronomy,Art, Performing Arts & Design,Mathematics & Statistics,Civil Engineering,Accounting & Finance,Chemistry,Medicine & Dentistry,Communication & Media Studies,Other Health,Computer Science,Geography,General Engineering,Sociology,Education,Archaeology,Geology, Environmental, Earth & Marine Sciences,Architecture,Chemical Engineering,Languages, Literature & Linguistics,Biological Sciences,Law,Mechanical & Aerospace Engineering,History, Philosophy & Theology,Psychology,Business & Management,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),Economics & Econometrics",False,False
226,226-250,University of São Paulo,-,360,47.2,83,24.9,377,40.1,215,50.8,72,29.4,394,Brazil,University of São Paulo,"Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),Physics & Astronomy,Business & Management,Agriculture & Forestry,Accounting & Finance,Medicine & Dentistry,Psychology,Architecture,Veterinary Science,Other Health,Geography,General Engineering,Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics,Mechanical & Aerospace Engineering,Chemistry,Law,Sociology,Biological Sciences,Computer Science,Civil Engineering,Languages, Literature & Linguistics,Art, Performing Arts & Design,Economics & Econometrics,Chemical Engineering,Archaeology,Sport Science,History, Philosophy & Theology,Communication & Media Studies,Education",False,False
226,226-250,University of Konstanz,-,338,27.0,282,58.9,164,59.5,101,30.7,198,59.9,245,Germany,University of Konstanz,"Art, Performing Arts & Design,Chemistry,History, Philosophy & Theology,Sport Science,Psychology,Economics & Econometrics,Education,Languages, Literature & Linguistics,Communication & Media Studies,Accounting & Finance,Biological Sciences,Business & Management,Politics & International Studies (incl Development Studies),Law,Computer Science,Physics & Astronomy,Sociology,Mathematics & Statistics",False,False
226,226-250,TU Wien,-,391,39.2,135,72.4,84,66.6,79,30.8,196,40.9,377,Austria,TU Wien,"Chemistry,General Engineering,Architecture,Chemical Engineering,Geology, Environmental, Earth & Marine Sciences,Electrical & Electronic Engineering,Physics & Astronomy,Civil Engineering",False,False
226,226-250,Autonomous University of Barcelona,-,204,30.6,235,48.3,233,39.1,229,28.0,229,64.2,217,Spain,Autonomous University of Barcelona uab,"General Engineering,Geography,Accounting & Finance,Agriculture & Forestry,Psychology,History, Philosophy & Theology,Other Health,Geology, Environmental, Earth & Marine Sciences,Communication & Media Studies,Electrical & Electronic Engineering,Business & Management,Law,Mathematics & Statistics,Archaeology,Education,Sport Science,Art, Performing Arts & Design,Computer Science,Veterinary Science,Sociology,Economics & Econometrics,Mechanical & Aerospace Engineering,Physics & Astronomy,Chemical Engineering,Biological Sciences,Languages, Literature & Linguistics,Medicine & Dentistry,Chemistry,Politics & International Studies (incl Development Studies)",False,False
226,226-250,Panjab University,-,273,25.8,301,29.3,353,28.4,365,14.0,380,84.7,70,India,Panjab University,"Chemistry,History, Philosophy & Theology,Accounting & Finance,Communication & Media Studies,Economics & Econometrics,Geography,Mechanical & Aerospace Engineering,Law,Psychology,Business & Management,Physics & Astronomy,Art, Performing Arts & Design,Geology, Environmental, Earth & Marine Sciences,Chemical Engineering,Computer Science,Sociology,Archaeology,Education,Mathematics & Statistics,Sport Science,Medicine & Dentistry,Politics & International Studies (incl Development Studies),General Engineering,Languages, Literature & Linguistics,Other Health,Electrical & Electronic Engineering,Biological Sciences",False,False
226,226-250,University of Barcelona,-,309,24.5,319,45.0,253,30.3,343,24.7,264,74.9,132,Spain,University of Barcelona,"Art, Performing Arts & Design,Medicine & Dentistry,Law,Languages, Literature & Linguistics,General Engineering,Physics & Astronomy,Electrical & Electronic Engineering,Sociology,Business & Management,Biological Sciences,Communication & Media Studies,Archaeology,Other Health,Psychology,History, Philosophy & Theology,Accounting & Finance,Sport Science,Geology, Environmental, Earth & Marine Sciences,Computer Science,Mathematics & Statistics,Education,Chemistry,Economics & Econometrics,Agriculture & Forestry,Politics & International Studies (incl Development Studies),Chemical Engineering,Geography",False,False
226,226-250,Georgia Health Sciences University,-,227,47.2,82,30.8,345,-,373,12.1,390,63.5,226,United States,Georgia Health Sciences University,,False,False
226,226-250,University of Kiel,-,337,29.7,248,44.2,256,39.8,219,22.7,286,69.5,176,Germany,University of Kiel,"Communication & Media Studies,History, Philosophy & Theology,Languages, Literature & Linguistics,Other Health,Geology, Environmental, Earth & Marine Sciences,Politics & International Studies (incl Development Studies),Biological Sciences,Archaeology,Mathematics & Statistics,Civil Engineering,General Engineering,Physics & Astronomy,Education,Chemistry,Law,Psychology,Agriculture & Forestry,Computer Science,Sport Science,Chemical Engineering,Mechanical & Aerospace Engineering,Business & Management,Sociology,Economics & Econometrics,Geography,Accounting & Finance,Art, Performing Arts & Design,Medicine & Dentistry,Electrical & Electronic Engineering",False,False
226,226-250,University of Otago,-,352,24.6,315,84.8,32,37.6,250,26.9,241,56.9,275,New Zealand,University of Otago,"Mathematics & Statistics,Medicine & Dentistry,Business & Management,Agriculture & Forestry,Accounting & Finance,Art, Performing Arts & Design,Law,History, Philosophy & Theology,Biological Sciences,Communication & Media Studies,Economics & Econometrics,Sport Science,Politics & International Studies (incl Development Studies),Education,Sociology,Other Health,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Physics & Astronomy,Archaeology,Computer Science,Geography,Chemistry,Psychology",False,False
251,251-275,University of Pavia,-,354,27.9,268,40.5,280,63.3,87,20.0,318,66.7,196,Italy,University of Pavia,"Agriculture & Forestry,Civil Engineering,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,General Engineering,Languages, Literature & Linguistics,Geology, Environmental, Earth & Marine Sciences,Other Health,Biological Sciences,Computer Science,Chemistry,Business & Management,Electrical & Electronic Engineering,Mathematics & Statistics,Accounting & Finance,Economics & Econometrics,Law,Physics & Astronomy,Medicine & Dentistry,Sport Science,Archaeology,Communication & Media Studies,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Psychology",False,False
251,251-275,Nanjing University,-,261,36.8,166,50.8,216,51.8,124,23.2,277,52.6,307,China,Nanjing University,"Other Health,Sociology,Economics & Econometrics,Chemistry,Medicine & Dentistry,Archaeology,History, Philosophy & Theology,General Engineering,Business & Management,Biological Sciences,Architecture,Geology, Environmental, Earth & Marine Sciences,Chemical Engineering,Geography,Physics & Astronomy,Electrical & Electronic Engineering,Accounting & Finance,Psychology,Politics & International Studies (incl Development Studies),Education,Law,Languages, Literature & Linguistics,Art, Performing Arts & Design,Computer Science,Communication & Media Studies,Mathematics & Statistics",False,False
251,251-275,National Chiao Tung University,-,264,37.3,159,28.9,357,99.5,16,42.1,109,37.3,384,Taiwan,National Chiao Tung University,"Accounting & Finance,Mechanical & Aerospace Engineering,General Engineering,Chemical Engineering,Chemistry,Civil Engineering,Business & Management,Biological Sciences,Electrical & Electronic Engineering,Communication & Media Studies,Languages, Literature & Linguistics,Law,Art, Performing Arts & Design,Geology, Environmental, Earth & Marine Sciences,Computer Science,Mathematics & Statistics,Architecture,Education,Physics & Astronomy",False,False
251,251-275,Norwegian University of Science and Technology,-,270,32.2,215,54.2,201,46.2,157,26.7,243,52.9,305,Norway,Norwegian University of Science and Technology,"Geology, Environmental, Earth & Marine Sciences,Computer Science,Psychology,Civil Engineering,History, Philosophy & Theology,Education,Sociology,Mathematics & Statistics,General Engineering,Politics & International Studies (incl Development Studies),Medicine & Dentistry,Communication & Media Studies,Accounting & Finance,Electrical & Electronic Engineering,Other Health,Art, Performing Arts & Design,Architecture,Chemical Engineering,Chemistry,Archaeology,Economics & Econometrics,Mechanical & Aerospace Engineering,Geography,Business & Management,Biological Sciences,Sport Science,Physics & Astronomy,Languages, Literature & Linguistics",False,False
