rank_order,rank,name,scores_overall,scores_overall_rank,scores_teaching,scores_teaching_rank,scores_research,scores_research_rank,scores_citations,scores_citations_rank,scores_industry_income,scores_industry_income_rank,scores_international_outlook,scores_international_outlook_rank,location,stats_number_students,stats_student_staff_ratio,stats_pc_intl_students,stats_female_male_ratio,aliases,subjects_offered,closed,unaccredited
8940,801–1000,University of Ljubljana,29.8–33.9,8940,21.9,961,19.5,764,47.1,905,42.7,705,47.9,721,Slovenia,"37,615",13.1,8%,60 : 40,University of Ljubljana,"History, Philosophy & Theology,Electrical & Electronic Engineering,Chemistry,Business & Management,General Engineering,Geology, Environmental, Earth & Marine Sciences,Medicine & Dentistry,Veterinary Science,Communication & Media Studies,Languages, Literature & Linguistics,Civil Engineering,Mathematics & Statistics,Accounting & Finance,Chemical Engineering,Physics & Astronomy,Art, Performing Arts & Design,Other Health,Agriculture & Forestry,Politics & International Studies (incl Development Studies),Architecture,Education,Biological Sciences,Psychology,Archaeology,Mechanical & Aerospace Engineering,Economics & Econometrics,Law,Sociology,Computer Science,Sport Science,Geography",False,False
8950,801–1000,University of Lleida,29.8–33.9,8950,20.7,1061,19.5,765,49.1,866,41.9,762,42.2,894,Spain,"9,164",15.4,10%,59 : 41,University of Lleida,"General Engineering,Chemical Engineering,Communication & Media Studies,Art, Performing Arts & Design,Geography,Architecture,History, Philosophy & Theology,Education,Biological Sciences,Computer Science,Law,Mechanical & Aerospace Engineering,Business & Management,Agriculture & Forestry,Languages, Literature & Linguistics,Other Health,Psychology,Veterinary Science,Sport Science,Medicine & Dentistry,Electrical & Electronic Engineering",False,False
8960,801–1000,Lovely Professional University,29.8–33.9,8960,18.2,1318,10.6,1441,66.8,542,38.1,1278,28.9,1306,India,"33,469",14.8,6%,24 : 76,Lovely Professional University,"Architecture,Chemical Engineering,History, Philosophy & Theology,Law,Chemistry,Languages, Literature & Linguistics,Business & Management,Geology, Environmental, Earth & Marine Sciences,Geography,Art, Performing Arts & Design,Education,Mechanical & Aerospace Engineering,Accounting & Finance,Civil Engineering,Biological Sciences,Economics & Econometrics,General Engineering,Physics & Astronomy,Other Health,Mathematics & Statistics,Electrical & Electronic Engineering,Agriculture & Forestry,Psychology,Politics & International Studies (incl Development Studies),Computer Science,Sport Science,Communication & Media Studies,Sociology",False,False
8970,801–1000,Mae Fah Luang University,29.8–33.9,8970,15.5,1650,12.4,1247,58.8,691,38.8,1150,47.0,748,Thailand,"13,802",21.0,4%,73 : 27,Mae Fah Luang University,"Chemistry,Computer Science,Physics & Astronomy,Biological Sciences,Mathematics & Statistics,Medicine & Dentistry,Economics & Econometrics,Agriculture & Forestry,Education,Chemical Engineering,Politics & International Studies (incl Development Studies),Sport Science,Languages, Literature & Linguistics,Other Health,Accounting & Finance,Law,Business & Management",False,False
8980,801–1000,Mahidol University,29.8–33.9,8980,32.8,414,22.5,645,35.8,1095,69.8,194,45.7,779,Thailand,"28,477",9.0,5%,64 : 36,Mahidol University,"Mathematics & Statistics,Education,Geology, Environmental, Earth & Marine Sciences,Chemistry,Electrical & Electronic Engineering,Medicine & Dentistry,Other Health,Sociology,Economics & Econometrics,Physics & Astronomy,Civil Engineering,Veterinary Science,Politics & International Studies (incl Development Studies),Biological Sciences,General Engineering,Sport Science,Communication & Media Studies,Computer Science,Geography,History, Philosophy & Theology,Accounting & Finance,Languages, Literature & Linguistics,Chemical Engineering,Business & Management,Art, Performing Arts & Design,Psychology,Mechanical & Aerospace Engineering",False,False
8990,801–1000,Makerere University,29.8–33.9,8990,21.8,973,27.7,481,34.5,1119,52.2,366,57.6,518,Uganda,"31,233",21.0,3%,51 : 49,Makerere University,"Psychology,Archaeology,Computer Science,Chemistry,Medicine & Dentistry,Biological Sciences,Communication & Media Studies,Law,Sociology,Architecture,Mechanical & Aerospace Engineering,Art, Performing Arts & Design,Civil Engineering,Business & Management,Agriculture & Forestry,Geography,Education,Sport Science,Economics & Econometrics,History, Philosophy & Theology,Electrical & Electronic Engineering,Physics & Astronomy,Accounting & Finance,General Engineering,Mathematics & Statistics,Languages, Literature & Linguistics,Chemical Engineering,Veterinary Science,Politics & International Studies (incl Development Studies),Geology, Environmental, Earth & Marine Sciences",False,False
9000,801–1000,Universiti Malaysia Pahang,29.8–33.9,9000,19.8,1146,18.2,837,58.7,692,39.6,1022,51.5,638,Malaysia,"8,140",13.3,7%,48 : 52,Universiti Malaysia Pahang,"Chemical Engineering,Civil Engineering,Sociology,Biological Sciences,Mathematics & Statistics,Computer Science,Geology, Environmental, Earth & Marine Sciences,General Engineering,Accounting & Finance,Economics & Econometrics,Physics & Astronomy,History, Philosophy & Theology,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Chemistry,Languages, Literature & Linguistics,Business & Management,Electrical & Electronic Engineering",False,False
9010,801–1000,University of Malta,29.8–33.9,9010,19.6,1160,16.7,911,53.4,789,37.5,1437,62.6,445,Malta,"9,687",10.7,13%,60 : 40,University of Malta,"Biological Sciences,Psychology,Education,Archaeology,History, Philosophy & Theology,Politics & International Studies (incl Development Studies),Business & Management,Physics & Astronomy,Civil Engineering,Accounting & Finance,Languages, Literature & Linguistics,Medicine & Dentistry,Electrical & Electronic Engineering,Agriculture & Forestry,Sociology,Art, Performing Arts & Design,Geography,Communication & Media Studies,Mathematics & Statistics,Law,Chemistry,Economics & Econometrics,Other Health,General Engineering,Geology, Environmental, Earth & Marine Sciences,Computer Science,Mechanical & Aerospace Engineering,Architecture,Sport Science",False,False
9020,801–1000,Manipal Academy of Higher Education,29.8–33.9,9020,40.9,214,17.8,849,32.6,1159,46.7,499,36.8,1048,India,"23,002",9.0,12%,49 : 51,Manipal Academy of Higher Education,"Architecture,Physics & Astronomy,Computer Science,Chemistry,Other Health,Communication & Media Studies,Chemical Engineering,Medicine & Dentistry,Civil Engineering,Art, Performing Arts & Design,Electrical & Electronic Engineering,Languages, Literature & Linguistics,Mathematics & Statistics,Business & Management,Biological Sciences,Geography,Accounting & Finance,General Engineering,Mechanical & Aerospace Engineering",False,False
9030,801–1000,Marquette University,29.8–33.9,9030,37.5,291,16.6,918,37.9,1068,38.7,1161,25.6,1440,United States,"10,540",12.0,3%,57 : 43,Marquette University,"Economics & Econometrics,Sociology,Psychology,Mathematics & Statistics,Civil Engineering,Law,Business & Management,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Communication & Media Studies,Geology, Environmental, Earth & Marine Sciences,Other Health,Chemistry,History, Philosophy & Theology,Politics & International Studies (incl Development Studies),Art, Performing Arts & Design,Accounting & Finance,Chemical Engineering,Biological Sciences,Languages, Literature & Linguistics,General Engineering,Medicine & Dentistry,Physics & Astronomy,Sport Science,Education,Computer Science",False,False
9040,801–1000,Masaryk University,29.8–33.9,9040,23.9,817,29.7,432,34.0,1131,38.1,1279,66.7,385,Czech Republic,"32,271",18.9,23%,62 : 38,Masaryk University,"Art, Performing Arts & Design,Computer Science,Agriculture & Forestry,Chemistry,Medicine & Dentistry,Politics & International Studies (incl Development Studies),Geography,Business & Management,Archaeology,Sociology,Mathematics & Statistics,Languages, Literature & Linguistics,Sport Science,Chemical Engineering,Other Health,Accounting & Finance,Physics & Astronomy,Communication & Media Studies,Geology, Environmental, Earth & Marine Sciences,Law,Education,History, Philosophy & Theology,Biological Sciences,Economics & Econometrics,Psychology",False,False
9050,801–1000,Medical University of Gdańsk,29.8–33.9,9050,25.3,721,9.3,1606,55.7,750,37.0,1686,41.9,905,Poland,"6,344",5.6,16%,65 : 35,Medical University of Gdańsk,"Medicine & Dentistry,Biological Sciences,Other Health,Chemistry",False,False
9060,801–1000,University of Memphis,29.8–33.9,9060,29.3,554,17.7,852,42.2,983,37.2,1572,29.9,1274,United States,"16,520",14.7,5%,60 : 40,University of Memphis,"Civil Engineering,Geology, Environmental, Earth & Marine Sciences,Education,Mechanical & Aerospace Engineering,Psychology,Economics & Econometrics,Law,Sociology,Accounting & Finance,Chemistry,History, Philosophy & Theology,Electrical & Electronic Engineering,Geography,Architecture,Languages, Literature & Linguistics,Physics & Astronomy,Politics & International Studies (incl Development Studies),Art, Performing Arts & Design,General Engineering,Communication & Media Studies,Computer Science,Biological Sciences,Other Health,Mathematics & Statistics,Business & Management,Sport Science",False,False
9070,801–1000,University of Minho,29.8–33.9,9070,24.4,790,28.9,451,38.8,1044,58.9,283,57.6,519,Portugal,"19,922",19.6,16%,55 : 45,University of Minho,"Medicine & Dentistry,Mathematics & Statistics,Business & Management,General Engineering,Geography,Civil Engineering,Physics & Astronomy,Economics & Econometrics,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),Art, Performing Arts & Design,Computer Science,Chemistry,History, Philosophy & Theology,Other Health,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Law,Psychology,Architecture,Chemical Engineering,Agriculture & Forestry,Archaeology,Education,Biological Sciences,Sociology,Accounting & Finance,Mechanical & Aerospace Engineering,Communication & Media Studies",False,False
9080,801–1000,Mississippi State University,29.8–33.9,9080,22.8,891,18.5,818,44.9,944,40.6,882,41.6,915,United States,"21,810",15.2,3%,52 : 48,Mississippi State University,"Medicine & Dentistry,Mechanical & Aerospace Engineering,Sociology,Business & Management,Sport Science,Politics & International Studies (incl Development Studies),Accounting & Finance,Civil Engineering,Psychology,Architecture,Electrical & Electronic Engineering,Veterinary Science,Economics & Econometrics,Agriculture & Forestry,Geography,General Engineering,Physics & Astronomy,Languages, Literature & Linguistics,Education,Chemistry,Other Health,Biological Sciences,Communication & Media Studies,Art, Performing Arts & Design,Chemical Engineering,Mathematics & Statistics,History, Philosophy & Theology,Computer Science,Geology, Environmental, Earth & Marine Sciences",False,False
9090,801–1000,University of Missouri-St Louis,29.8–33.9,9090,33.1,406,18.8,806,44.2,953,47.4,474,41.7,912,United States,"6,365",15.8,5%,58 : 42,University of Missouri-St Louis,"Art, Performing Arts & Design,Mathematics & Statistics,Archaeology,Physics & Astronomy,History, Philosophy & Theology,Civil Engineering,Computer Science,Economics & Econometrics,Sociology,Accounting & Finance,Electrical & Electronic Engineering,Chemistry,Business & Management,Mechanical & Aerospace Engineering,Communication & Media Studies,Languages, Literature & Linguistics,Psychology,Other Health,Education,Biological Sciences,Politics & International Studies (incl Development Studies)",False,False
9100,801–1000,Montana State University,29.8–33.9,9100,21.0,1037,17.7,853,57.6,708,45.5,543,36.9,1045,United States,"14,094",16.0,3%,47 : 53,Montana State University,"Chemical Engineering,Architecture,Economics & Econometrics,Civil Engineering,Politics & International Studies (incl Development Studies),Mechanical & Aerospace Engineering,Medicine & Dentistry,Sociology,Chemistry,Mathematics & Statistics,Electrical & Electronic Engineering,Other Health,Veterinary Science,Psychology,Languages, Literature & Linguistics,Art, Performing Arts & Design,Physics & Astronomy,Business & Management,Agriculture & Forestry,Education,Geology, Environmental, Earth & Marine Sciences,Biological Sciences,Computer Science,Sport Science,History, Philosophy & Theology,Accounting & Finance,General Engineering",False,False
9110,801–1000,Monterrey Institute of Technology,29.8–33.9,9110,20.4,1090,19.6,759,52.3,811,60.9,265,57.7,515,Mexico,"15,735",14.3,10%,43 : 57,Monterrey Institute of Technology Tecnológico de Monterrey Instituto Tecnológico y de Estudios Superiores de Monterrey ITESM,"Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Art, Performing Arts & Design,Biological Sciences,Physics & Astronomy,Computer Science,Medicine & Dentistry,Agriculture & Forestry,Chemistry,Mathematics & Statistics,General Engineering,Communication & Media Studies,Architecture,Education,Business & Management,Economics & Econometrics,Sociology,Civil Engineering,Geology, Environmental, Earth & Marine Sciences,Electrical & Electronic Engineering,Psychology,History, Philosophy & Theology,Other Health,Politics & International Studies (incl Development Studies),Chemical Engineering,Law,Accounting & Finance",False,False
9120,801–1000,University of Namur,29.8–33.9,9120,20.6,1074,21.2,702,46.5,913,45.0,566,67.9,370,Belgium,"6,753",20.8,12%,57 : 43,University of Namur,"History, Philosophy & Theology,Politics & International Studies (incl Development Studies),Physics & Astronomy,Veterinary Science,Communication & Media Studies,Accounting & Finance,Chemistry,Law,Geography,Medicine & Dentistry,Geology, Environmental, Earth & Marine Sciences,Other Health,Computer Science,Archaeology,Economics & Econometrics,Mathematics & Statistics,Biological Sciences,Languages, Literature & Linguistics,Business & Management",False,False
9130,801–1000,Nanjing Forestry University,29.8–33.9,9130,16.6,1542,9.3,1607,67.5,531,41.1,833,22.7,1588,China,"32,318",17.6,1%,,Nanjing Forestry University,"Agriculture & Forestry,Electrical & Electronic Engineering,Biological Sciences,Business & Management,Economics & Econometrics,General Engineering,Politics & International Studies (incl Development Studies),Civil Engineering,Chemical Engineering,Languages, Literature & Linguistics",False,False
9140,801–1000,Nanjing University of Information Science and Technology,29.8–33.9,9140,17.7,1393,16.1,949,61.0,647,44.2,600,33.6,1145,China,"33,008",16.7,3%,,Nanjing University of Information Science and Technology,"Electrical & Electronic Engineering,Agriculture & Forestry,Languages, Literature & Linguistics,Mathematics & Statistics,Business & Management,Chemistry,Accounting & Finance,Physics & Astronomy,Chemical Engineering,Geology, Environmental, Earth & Marine Sciences,Geography,Economics & Econometrics,General Engineering,Art, Performing Arts & Design,Law,Computer Science,Communication & Media Studies,Education",False,False
