rank_order,rank,name,scores_overall,scores_overall_rank,scores_teaching,scores_teaching_rank,scores_international_outlook,scores_international_outlook_rank,scores_industry_income,scores_industry_income_rank,scores_research,scores_research_rank,scores_citations,scores_citations_rank,location,aliases,subjects_offered,closed,unaccredited
226,226-250,University College Dublin,-,299,31.7,237,79.4,68,33.8,301,28.1,246,61.7,256,Ireland,University College Dublin,"Accounting & Finance,Languages, Literature & Linguistics,Chemical Engineering,Geology, Environmental, Earth & Marine Sciences,Medicine & Dentistry,Agriculture & Forestry,Politics & International Studies (incl Development Studies),Economics & Econometrics,Mechanical & Aerospace Engineering,Communication & Media Studies,History, Philosophy & Theology,Electrical & Electronic Engineering,Biological Sciences,General Engineering,Chemistry,Architecture,Education,Mathematics & Statistics,Geography,Business & Management,Law,Psychology,Archaeology,Computer Science,Physics & Astronomy,Art, Performing Arts & Design,Civil Engineering,Veterinary Science,Sociology,Other Health,Sport Science",False,False
226,226-250,Western University,-,395,38.3,157,63.7,137,50.7,138,35.7,167,47.0,362,Canada,Western University,"Art, Performing Arts & Design,Languages, Literature & Linguistics,History, Philosophy & Theology,Archaeology,Medicine & Dentistry,Other Health,Computer Science,General Engineering,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,Civil Engineering,Chemical Engineering,Biological Sciences,Sport Science,Mathematics & Statistics,Physics & Astronomy,Chemistry,Geology, Environmental, Earth & Marine Sciences,Communication & Media Studies,Politics & International Studies (incl Development Studies),Sociology,Geography,Law,Education,Psychology,Business & Management,Accounting & Finance,Economics & Econometrics",False,False
226,226-250,Simon Fraser University,-,280,24.6,338,61.4,151,41.8,209,29.3,230,67.6,212,Canada,Simon Fraser University,"Geology, Environmental, Earth & Marine Sciences,History, Philosophy & Theology,Education,Psychology,Chemistry,Languages, Literature & Linguistics,Biological Sciences,Communication & Media Studies,Art, Performing Arts & Design,Electrical & Electronic Engineering,Other Health,Sociology,Mathematics & Statistics,Law,Computer Science,Business & Management,Geography,Sport Science,Archaeology,Economics & Econometrics,General Engineering,Politics & International Studies (incl Development Studies),Accounting & Finance,Physics & Astronomy",False,False
226,226-250,Tokyo Metropolitan University,-,291,19.6,381,39.5,307,31.0,347,9.8,399,100.0,2,Japan,Tokyo Metropolitan University,"Accounting & Finance,Law,Computer Science,Psychology,Art, Performing Arts & Design,Civil Engineering,Mechanical & Aerospace Engineering,Geography,History, Philosophy & Theology,Chemical Engineering,Geology, Environmental, Earth & Marine Sciences,Politics & International Studies (incl Development Studies),Electrical & Electronic Engineering,Economics & Econometrics,Physics & Astronomy,Sociology,Languages, Literature & Linguistics,Architecture,Education,Mathematics & Statistics,Biological Sciences,Archaeology,Other Health,Chemistry,Communication & Media Studies,Sport Science,Business & Management",False,False
226,226-250,University of Würzburg,-,385,28.6,287,50.2,235,30.0,358,17.3,361,81.4,95,Germany,University of Würzburg,"Languages, Literature & Linguistics,Psychology,Education,Chemistry,Physics & Astronomy,Agriculture & Forestry,Business & Management,Law,Geography,History, Philosophy & Theology,Communication & Media Studies,Mechanical & Aerospace Engineering,Medicine & Dentistry,Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,Economics & Econometrics,Sport Science,Sociology,Computer Science,Architecture,Other Health,Mathematics & Statistics,Biological Sciences,Politics & International Studies (incl Development Studies),Veterinary Science,Chemical Engineering,Archaeology",False,False
226,226-250,SUNY University at Albany,-,282,25.7,324,39.6,306,-,388,35.0,173,68.9,198,United States,SUNY University at Albany,"Computer Science,Geography,Mathematics & Statistics,Politics & International Studies (incl Development Studies),Archaeology,Electrical & Electronic Engineering,Other Health,Sociology,Business & Management,Biological Sciences,Economics & Econometrics,Art, Performing Arts & Design,Physics & Astronomy,Education,Communication & Media Studies,History, Philosophy & Theology,Chemistry,Languages, Literature & Linguistics,Geology, Environmental, Earth & Marine Sciences,Psychology,Accounting & Finance",False,False
226,226-250,Rensselaer Polytechnic Institute,-,273,30.9,251,42.8,290,49.9,141,26.2,267,67.8,207,United States,Rensselaer Polytechnic Institute,"History, Philosophy & Theology,Chemical Engineering,Psychology,Art, Performing Arts & Design,Civil Engineering,Communication & Media Studies,Accounting & Finance,General Engineering,Electrical & Electronic Engineering,Architecture,Computer Science,Physics & Astronomy,Medicine & Dentistry,Geology, Environmental, Earth & Marine Sciences,Other Health,Chemistry,Languages, Literature & Linguistics,Mathematics & Statistics,Economics & Econometrics,Biological Sciences,Business & Management,Mechanical & Aerospace Engineering",False,False
226,226-250,University of Calgary,-,306,34.4,203,63.1,141,41.5,213,30.5,215,59.4,274,Canada,University of Calgary,"Geography,Psychology,Mechanical & Aerospace Engineering,Veterinary Science,History, Philosophy & Theology,Other Health,Sport Science,Physics & Astronomy,Accounting & Finance,Electrical & Electronic Engineering,Mathematics & Statistics,Art, Performing Arts & Design,Chemical Engineering,Chemistry,Education,Law,Archaeology,Civil Engineering,Politics & International Studies (incl Development Studies),Business & Management,Economics & Econometrics,General Engineering,Geology, Environmental, Earth & Marine Sciences,Sociology,Architecture,Medicine & Dentistry,Communication & Media Studies,Languages, Literature & Linguistics,Computer Science,Biological Sciences",False,False
226,226-250,Carleton University,-,215,24.3,340,61.1,153,30.7,350,24.5,283,76.9,127,Canada,Carleton University,"Sociology,Psychology,Communication & Media Studies,Economics & Econometrics,Sport Science,Languages, Literature & Linguistics,Electrical & Electronic Engineering,Physics & Astronomy,History, Philosophy & Theology,Law,Accounting & Finance,Agriculture & Forestry,Business & Management,Geology, Environmental, Earth & Marine Sciences,Civil Engineering,Veterinary Science,Politics & International Studies (incl Development Studies),Archaeology,Chemical Engineering,Biological Sciences,Architecture,Mechanical & Aerospace Engineering,Art, Performing Arts & Design,General Engineering,Mathematics & Statistics,Computer Science,Chemistry,Geography",False,False
226,226-250,TU Wien,-,387,43.3,114,75.9,80,64.1,90,32.4,203,41.7,383,Austria,TU Wien,"Chemistry,General Engineering,Architecture,Chemical Engineering,Geology, Environmental, Earth & Marine Sciences,Electrical & Electronic Engineering,Physics & Astronomy,Civil Engineering",False,False
226,226-250,University of Gothenburg,-,321,24.1,343,46.8,261,37.0,259,38.2,142,64.4,233,Sweden,University of Gothenburg,"Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,Computer Science,Business & Management,Physics & Astronomy,Education,Sociology,Languages, Literature & Linguistics,Sport Science,Geography,Chemistry,Accounting & Finance,Archaeology,Law,Communication & Media Studies,History, Philosophy & Theology,Other Health,Psychology,Medicine & Dentistry,Mathematics & Statistics,Art, Performing Arts & Design,Biological Sciences,Politics & International Studies (incl Development Studies)",False,False
226,226-250,Université Laval,-,246,35.8,186,55.7,194,62.7,95,29.9,222,58.1,281,Canada,Université Laval,"Sociology,Electrical & Electronic Engineering,Computer Science,General Engineering,Art, Performing Arts & Design,Psychology,Mechanical & Aerospace Engineering,Mathematics & Statistics,Agriculture & Forestry,Biological Sciences,Sport Science,Business & Management,Archaeology,Chemistry,Geography,Other Health,Economics & Econometrics,Accounting & Finance,Civil Engineering,Law,Medicine & Dentistry,Politics & International Studies (incl Development Studies),Geology, Environmental, Earth & Marine Sciences,Chemical Engineering,Education,Physics & Astronomy,History, Philosophy & Theology,Architecture,Languages, Literature & Linguistics,Communication & Media Studies",False,False
226,226-250,"Birkbeck, University of London",-,212,28.3,292,84.4,37,28.7,375,29.3,228,60.4,266,United Kingdom,"Birkbeck, University of London","Mathematics & Statistics,Art, Performing Arts & Design,Computer Science,Law,Economics & Econometrics,Accounting & Finance,Geology, Environmental, Earth & Marine Sciences,Sociology,Archaeology,Education,Languages, Literature & Linguistics,Communication & Media Studies,Psychology,Geography,Business & Management,Physics & Astronomy,History, Philosophy & Theology,Biological Sciences,Politics & International Studies (incl Development Studies)",False,False
226,226-250,Nagoya University,-,254,37.5,167,31.8,356,86.3,42,31.8,207,59.9,269,Japan,Nagoya University,"Other Health,Mathematics & Statistics,Archaeology,Computer Science,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,General Engineering,Biological Sciences,Languages, Literature & Linguistics,History, Philosophy & Theology,Electrical & Electronic Engineering,Sport Science,Sociology,Education,Physics & Astronomy,Psychology,Business & Management,Accounting & Finance,Civil Engineering,Chemistry,Architecture,Medicine & Dentistry,Law,Geography,Agriculture & Forestry,Communication & Media Studies,Chemical Engineering",False,False
226,226-250,Mines ParisTech,-,251,39.6,146,58.7,177,99.0,21,23.2,298,55.1,306,France,Mines ParisTech,,False,False
226,226-250,Dalhousie University,-,223,33.6,210,71.6,95,68.9,80,30.0,220,54.4,313,Canada,Dalhousie University,"Law,General Engineering,Mathematics & Statistics,Agriculture & Forestry,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Medicine & Dentistry,Other Health,Sport Science,Communication & Media Studies,Languages, Literature & Linguistics,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Business & Management,Chemical Engineering,Architecture,Electrical & Electronic Engineering,Sociology,Veterinary Science,Civil Engineering,History, Philosophy & Theology,Politics & International Studies (incl Development Studies),Chemistry,Computer Science,Physics & Astronomy,Biological Sciences,Psychology,Accounting & Finance",False,False
226,226-250,Brunel University London,-,213,22.1,356,88.8,19,31.9,331,21.4,325,75.3,140,United Kingdom,Brunel University London,"Sport Science,Civil Engineering,Art, Performing Arts & Design,Law,Communication & Media Studies,Other Health,Electrical & Electronic Engineering,Computer Science,History, Philosophy & Theology,Psychology,General Engineering,Geology, Environmental, Earth & Marine Sciences,Chemical Engineering,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Economics & Econometrics,Mathematics & Statistics,Biological Sciences,Languages, Literature & Linguistics,Business & Management,Education,Accounting & Finance,Medicine & Dentistry,Sociology",False,False
226,226-250,York University,-,400,27.5,305,59.7,166,34.1,298,35.3,170,62.9,242,Canada,York University,"Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences,History, Philosophy & Theology,General Engineering,Computer Science,Business & Management,Chemistry,Other Health,Psychology,Electrical & Electronic Engineering,Languages, Literature & Linguistics,Biological Sciences,Mechanical & Aerospace Engineering,Art, Performing Arts & Design,Communication & Media Studies,Law,Education,Politics & International Studies (incl Development Studies),Economics & Econometrics,Civil Engineering,Sport Science,Geography,Agriculture & Forestry,Mathematics & Statistics,Accounting & Finance,Sociology",False,False
226,226-250,University of Konstanz,-,332,30.5,259,57.0,183,52.5,129,33.4,191,59.4,275,Germany,University of Konstanz,"Art, Performing Arts & Design,Chemistry,History, Philosophy & Theology,Sport Science,Psychology,Economics & Econometrics,Education,Languages, Literature & Linguistics,Communication & Media Studies,Accounting & Finance,Biological Sciences,Business & Management,Politics & International Studies (incl Development Studies),Law,Computer Science,Physics & Astronomy,Sociology,Mathematics & Statistics",False,False
226,226-250,Autonomous University of Barcelona,-,206,30.4,260,46.4,264,34.6,288,29.2,231,67.0,216,Spain,Autonomous University of Barcelona uab,"General Engineering,Geography,Accounting & Finance,Agriculture & Forestry,Psychology,History, Philosophy & Theology,Other Health,Geology, Environmental, Earth & Marine Sciences,Communication & Media Studies,Electrical & Electronic Engineering,Business & Management,Law,Mathematics & Statistics,Archaeology,Education,Sport Science,Art, Performing Arts & Design,Computer Science,Veterinary Science,Sociology,Economics & Econometrics,Mechanical & Aerospace Engineering,Physics & Astronomy,Chemical Engineering,Biological Sciences,Languages, Literature & Linguistics,Medicine & Dentistry,Chemistry,Politics & International Studies (incl Development Studies)",False,False
