rank_order,rank,name,scores_overall,scores_overall_rank,scores_teaching,scores_teaching_rank,scores_international_outlook,scores_international_outlook_rank,scores_industry_income,scores_industry_income_rank,scores_research,scores_research_rank,scores_citations,scores_citations_rank,location,aliases,subjects_offered,closed,unaccredited
226,226-250,Swedish University of Agricultural Sciences,-,300,28.9,246,43.5,233,100.0,9,22.2,266,49.8,238,Sweden,Swedish University of Agricultural Sciences,"Civil Engineering,Communication & Media Studies,Biological Sciences,Agriculture & Forestry,Architecture,Business & Management,Economics & Econometrics,Veterinary Science,Politics & International Studies (incl Development Studies),Geology, Environmental, Earth & Marine Sciences",False,False
226,226-250,Carleton University,-,217,17.0,376,58.6,156,-,370,24.2,248,61.6,169,Canada,Carleton University,"Sociology,Psychology,Communication & Media Studies,Economics & Econometrics,Sport Science,Languages, Literature & Linguistics,Electrical & Electronic Engineering,Physics & Astronomy,History, Philosophy & Theology,Law,Accounting & Finance,Agriculture & Forestry,Business & Management,Geology, Environmental, Earth & Marine Sciences,Civil Engineering,Veterinary Science,Politics & International Studies (incl Development Studies),Archaeology,Chemical Engineering,Biological Sciences,Architecture,Mechanical & Aerospace Engineering,Art, Performing Arts & Design,General Engineering,Mathematics & Statistics,Computer Science,Chemistry,Geography",False,False
226,226-250,University of Trieste,-,379,16.7,379,45.5,227,31.3,274,12.9,374,76.9,102,Italy,University of Trieste,"Economics & Econometrics,Other Health,Electrical & Electronic Engineering,Communication & Media Studies,Medicine & Dentistry,Law,Archaeology,Chemical Engineering,Mathematics & Statistics,Business & Management,General Engineering,Geography,Architecture,Civil Engineering,Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,Computer Science,Psychology,History, Philosophy & Theology,Education,Physics & Astronomy,Biological Sciences,Sociology,Chemistry",False,False
226,226-250,Chalmers University of Technology,-,218,25.9,280,66.0,123,79.3,46,37.2,149,36.3,316,Sweden,Chalmers University of Technology,"Geology, Environmental, Earth & Marine Sciences,Education,Business & Management,Biological Sciences,Accounting & Finance,General Engineering,Physics & Astronomy,Economics & Econometrics,Electrical & Electronic Engineering,Sport Science,Mechanical & Aerospace Engineering,Architecture,Civil Engineering,Other Health,Chemistry,Mathematics & Statistics,Computer Science,Chemical Engineering,Communication & Media Studies",False,False
226,226-250,Yonsei University,-,399,41.5,136,23.3,359,47.9,120,33.6,180,36.9,310,South Korea,Yonsei University,"Architecture,Biological Sciences,Business & Management,Chemical Engineering,Chemistry,Civil Engineering,Computer Science,Economics & Econometrics,Education,Electrical & Electronic Engineering,General Engineering,History, Philosophy & Theology,Languages, Literature & Linguistics,Law,Mathematics & Statistics,Mechanical & Aerospace Engineering,Medicine & Dentistry,Other Health,Physics & Astronomy,Sociology",False,False
226,226-250,"Colorado State University, Fort Collins",-,223,26.9,268,25.5,340,-,372,32.0,191,51.2,226,United States,"Colorado State University, Fort Collins","General Engineering,Business & Management,Geography,Geology, Environmental, Earth & Marine Sciences,Computer Science,Other Health,Sociology,Sport Science,Communication & Media Studies,Education,Art, Performing Arts & Design,Chemistry,Mathematics & Statistics,Agriculture & Forestry,Archaeology,Economics & Econometrics,Politics & International Studies (incl Development Studies),Mechanical & Aerospace Engineering,Accounting & Finance,Civil Engineering,Biological Sciences,History, Philosophy & Theology,Veterinary Science,Chemical Engineering,Physics & Astronomy,Languages, Literature & Linguistics,Electrical & Electronic Engineering,Psychology",False,False
226,226-250,Creighton University,-,224,43.6,123,25.0,343,24.2,366,10.5,393,55.7,198,United States,Creighton University,"Medicine & Dentistry,Economics & Econometrics,Politics & International Studies (incl Development Studies),Sport Science,Art, Performing Arts & Design,Biological Sciences,Physics & Astronomy,History, Philosophy & Theology,Geology, Environmental, Earth & Marine Sciences,Computer Science,Chemistry,Languages, Literature & Linguistics,Education,Geography,Sociology,Business & Management,Accounting & Finance,Law,Psychology,Mathematics & Statistics,Other Health,Communication & Media Studies",False,False
226,226-250,Dalhousie University,-,226,25.5,284,64.8,130,72.5,59,30.7,198,43.0,275,Canada,Dalhousie University,"Law,General Engineering,Mathematics & Statistics,Agriculture & Forestry,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Medicine & Dentistry,Other Health,Sport Science,Communication & Media Studies,Languages, Literature & Linguistics,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Business & Management,Chemical Engineering,Architecture,Electrical & Electronic Engineering,Sociology,Veterinary Science,Civil Engineering,History, Philosophy & Theology,Politics & International Studies (incl Development Studies),Chemistry,Computer Science,Physics & Astronomy,Biological Sciences,Psychology,Accounting & Finance",False,False
226,226-250,Drexel University,-,228,36.9,172,37.8,259,29.9,291,12.2,383,59.4,175,United States,Drexel University,"Education,Physics & Astronomy,Accounting & Finance,Mechanical & Aerospace Engineering,Computer Science,Biological Sciences,Architecture,General Engineering,Communication & Media Studies,Medicine & Dentistry,Languages, Literature & Linguistics,Art, Performing Arts & Design,Politics & International Studies (incl Development Studies),Chemical Engineering,Electrical & Electronic Engineering,Sport Science,Business & Management,Economics & Econometrics,Law,History, Philosophy & Theology,Psychology,Veterinary Science,Civil Engineering,Geology, Environmental, Earth & Marine Sciences,Sociology,Mathematics & Statistics,Other Health,Chemistry,Agriculture & Forestry",False,False
226,226-250,Fudan University,-,230,42.4,131,36.1,268,40.5,169,26.2,234,42.9,277,China,Fudan University,"Mechanical & Aerospace Engineering,Chemical Engineering,Mathematics & Statistics,Psychology,Physics & Astronomy,Other Health,Geology, Environmental, Earth & Marine Sciences,Business & Management,Communication & Media Studies,Languages, Literature & Linguistics,Geography,Law,Medicine & Dentistry,Chemistry,Economics & Econometrics,General Engineering,Politics & International Studies (incl Development Studies),Archaeology,Electrical & Electronic Engineering,Biological Sciences,History, Philosophy & Theology,Education,Art, Performing Arts & Design,Computer Science,Sociology,Accounting & Finance,Agriculture & Forestry",False,False
226,226-250,University of Hamburg,-,335,35.2,187,56.3,170,27.4,329,21.3,281,50.0,237,Germany,University of Hamburg,"Accounting & Finance,Chemistry,Computer Science,Archaeology,Education,Communication & Media Studies,Art, Performing Arts & Design,Biological Sciences,Geology, Environmental, Earth & Marine Sciences,Sociology,Other Health,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,Agriculture & Forestry,Psychology,Economics & Econometrics,Physics & Astronomy,Medicine & Dentistry,Mathematics & Statistics,History, Philosophy & Theology,Law,Geography,Business & Management,Sport Science",False,False
226,226-250,University of Milan,-,352,37.1,168,34.3,276,35.0,225,24.3,247,51.3,225,Italy,University of Milan,"Communication & Media Studies,Business & Management,Accounting & Finance,Law,Art, Performing Arts & Design,History, Philosophy & Theology,Sociology,Chemistry,Computer Science,Mathematics & Statistics,Archaeology,Agriculture & Forestry,Politics & International Studies (incl Development Studies),Veterinary Science,Medicine & Dentistry,Geology, Environmental, Earth & Marine Sciences,Physics & Astronomy,Economics & Econometrics,Geography,Psychology,Chemical Engineering,Languages, Literature & Linguistics,Sport Science,Other Health,Biological Sciences",False,False
226,226-250,University of Milan-Bicocca,-,351,22.5,320,33.2,285,35.6,214,12.3,382,78.3,96,Italy,University of Milan-Bicocca,"Economics & Econometrics,Medicine & Dentistry,Sociology,Mathematics & Statistics,Physics & Astronomy,Chemistry,Accounting & Finance,Other Health,Education,Communication & Media Studies,History, Philosophy & Theology,Languages, Literature & Linguistics,Biological Sciences,Psychology,Geology, Environmental, Earth & Marine Sciences,Business & Management,Computer Science,Law",False,False
226,226-250,Korea University,-,249,39.5,149,23.4,357,49.7,112,39.6,134,30.2,343,South Korea,Korea University,"Medicine & Dentistry,Geology, Environmental, Earth & Marine Sciences,Business & Management,Civil Engineering,Mathematics & Statistics,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Physics & Astronomy,Archaeology,Biological Sciences,Education,Politics & International Studies (incl Development Studies),Chemical Engineering,Law,Economics & Econometrics,General Engineering,Communication & Media Studies,Accounting & Finance,Electrical & Electronic Engineering,Psychology,History, Philosophy & Theology,Chemistry,Architecture,Computer Science,Agriculture & Forestry,Sociology,Art, Performing Arts & Design,Other Health,Sport Science,Geography",False,False
251,251-275,Johannes Kepler University of Linz,-,243,18.4,355,56.6,166,73.4,56,11.1,390,62.8,162,Austria,Johannes Kepler University of Linz,"Education,Law,Accounting & Finance,Chemical Engineering,Sociology,Politics & International Studies (incl Development Studies),Physics & Astronomy,Psychology,Mathematics & Statistics,General Engineering,Electrical & Electronic Engineering,Computer Science,Mechanical & Aerospace Engineering,Economics & Econometrics,Biological Sciences,Medicine & Dentistry,Business & Management,Chemistry",False,False
251,251-275,Nanjing University,-,266,40.9,141,25.0,344,42.9,140,24.2,249,42.3,282,China,Nanjing University,"Other Health,Sociology,Economics & Econometrics,Chemistry,Medicine & Dentistry,Archaeology,History, Philosophy & Theology,General Engineering,Business & Management,Biological Sciences,Architecture,Geology, Environmental, Earth & Marine Sciences,Chemical Engineering,Geography,Physics & Astronomy,Electrical & Electronic Engineering,Accounting & Finance,Psychology,Politics & International Studies (incl Development Studies),Education,Law,Languages, Literature & Linguistics,Art, Performing Arts & Design,Computer Science,Communication & Media Studies,Mathematics & Statistics",False,False
251,251-275,Hong Kong Polytechnic University,-,239,30.1,232,62.5,142,72.8,58,37.3,148,22.2,375,Hong Kong,Hong Kong Polytechnic University PolyU Poly U HK PolyU,"Psychology,Accounting & Finance,Civil Engineering,Sociology,Electrical & Electronic Engineering,Other Health,General Engineering,Economics & Econometrics,Chemistry,Mathematics & Statistics,Art, Performing Arts & Design,Computer Science,Chemical Engineering,Mechanical & Aerospace Engineering,History, Philosophy & Theology,Biological Sciences,Business & Management,Communication & Media Studies,Languages, Literature & Linguistics,Geology, Environmental, Earth & Marine Sciences,Physics & Astronomy",False,False
251,251-275,National Sun Yat-Sen University,-,269,24.9,294,16.0,394,42.1,147,30.4,202,48.5,244,Taiwan,National Sun Yat-Sen University,"Chemistry,Politics & International Studies (incl Development Studies),Computer Science,Business & Management,Physics & Astronomy,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Civil Engineering,Languages, Literature & Linguistics,Accounting & Finance,Education,Psychology,Mechanical & Aerospace Engineering,Economics & Econometrics,Agriculture & Forestry,Mathematics & Statistics,General Engineering,Sociology,Art, Performing Arts & Design,Communication & Media Studies,History, Philosophy & Theology,Chemical Engineering,Biological Sciences,Other Health,Architecture,Law,Geography",False,False
251,251-275,Bielefeld University,-,211,19.1,349,45.2,228,28.6,311,17.0,330,61.6,168,Germany,Bielefeld University,"Physics & Astronomy,Psychology,Other Health,Communication & Media Studies,Law,Mathematics & Statistics,Languages, Literature & Linguistics,Biological Sciences,Politics & International Studies (incl Development Studies),Sociology,Medicine & Dentistry,Computer Science,Geology, Environmental, Earth & Marine Sciences,Art, Performing Arts & Design,History, Philosophy & Theology,Chemistry,Economics & Econometrics,Business & Management,Chemical Engineering,Sport Science,Accounting & Finance,Education",False,False
